19457,7.310100743740261
25453500,7.293801661923361
13974770,7.220989460505108
493383,7.220989460505108
3267529,7.165588872469481
15148064,7.129974208732293
7698316,7.129974208732293
493369,7.129974208732293
7044,6.751037179397485
64065,6.243740460678495
21780446,6.13662291530842
417048,5.8490110234347465
587773,5.541834548701488
16522126,5.373963887821786
3434750,3.9777338328012144
10568,3.328456101512032
24117210,3.2619024917924233
9316,3.047207875290929
73352,2.65887048572026
53509,2.4199349294890156
71070,2.3251963265073106
451159,2.263956117727928
134317,2.243430351943874
15573,2.2098872277791277
32927,2.1554278640521445
679,2.1389831843716203
25410,2.1070273223480656
134314,2.0789615016420875
67780265,2.0558739223977476
26161590,2.0031946401840854
1357755,1.9690639207692795
19827221,1.9470045021438416
23366462,1.9470045021438416
265083,1.8987719100628953
284926,1.8647418936748323
1480979,1.832541043110054
11867,1.797402692686298
16860216,1.782828167079297
10394214,1.782828167079297
260200,1.782394129304097
645042,1.7773707797973135
984245,1.763324898842265
12935366,1.763324898842265
5042916,1.76299181435759
23033,1.7541371507430883
5843419,1.7195290145048614
232346,1.7162820672799644
500878,1.698584677980465
179770,1.6960181654508286
10161111,1.6414294723608136
14438348,1.6241176538027056
210988,1.6241176538027056
2246,1.6241176538027056
29989515,1.6241176538027056
8263,1.6241176538027056
689,1.6191507390285114
4764461,1.617864801204243
30680,1.584467397982476
216428,1.5782388832728291
38776,1.5765739444699127
437456,1.5645335697535372
14121,1.5568653016202456
23235,1.5473901844269604
14438412,1.5331024020298887
31717,1.5316126186582246
12176,1.5300124075512782
1947144,1.5076228726426728
18951490,1.4993240933926515
17133950,1.4948972074205686
25423,1.487934975896574
68253,1.486401932279881
56638,1.4834142293759904
3392,1.482469782316163
528282,1.4820173246862562
20518076,1.4776112127615766
548981,1.4645298106361129
621455,1.4642747858744376
24437894,1.4499292314296799
26994,1.4467448920274044
649702,1.4461571796527413
440802,1.4415209729312335
28296,1.4302205498644824
77745,1.42763929913287
16522175,1.4228189354507226
16823212,1.4187671599880292
5405,1.418480935970227
1761437,1.417141887634943
38493,1.4157906200079426
134319,1.4102349407378285
530955,1.4083815566916182
21347693,1.4076002887128258
23440,1.4065902616770731
26061,1.4055918062107395
3966054,1.4035560182219113
2280254,1.4025144364571691
21046145,1.3980950788672883
17329993,1.385003941606338
134350,1.3797064477688619
298603,1.378502626650703
4913064,1.3770508473925485
15990144,1.3732595341016207
8183424,1.3732595341016207
17329484,1.3732595341016207
53004864,1.3732595341016207
17328792,1.3732595341016207
2151697,1.3732595341016207
887473,1.3732595341016207
268369,1.3732595341016207
11342673,1.3732595341016207
171737,1.3732595341016207
4198625,1.3732595341016207
41367869,1.3732595341016207
17318905,1.3732595341016207
31801,1.3732595341016207
40653734,1.3732595341016207
167774,1.3732595341016207
16920530,1.3732595341016207
24415015,1.3732595341016207
8762307,1.3732595341016207
17291847,1.3732595341016207
64958971,1.3732595341016207
24436559,1.3732595341016207
254639,1.3732595341016207
14531,1.3732595341016207
569755,1.3732595341016207
9239,1.3718936374169397
21241,1.3642644076761177
3343,1.3585143034468308
16880,1.357367006065228
26997138,1.3572988885008803
5407,1.3565848635166906
496028,1.355390323473637
3391396,1.352579486388683
771,1.349259734896336
173088,1.349047143405647
6515165,1.3455757283540555
6886,1.342532453674249
215968,1.3400835201249908
146656,1.335228161039408
455386,1.3323026708038532
12368639,1.3323026708038532
188171,1.3300407432205243
25475,1.328061521476363
621575,1.3277519082152123
8569916,1.3253631459735642
19344654,1.3235844747506416
4443,1.320250662922962
391481,1.3195867761849198
17327378,1.3195867761849198
63978,1.3185306261277032
11846,1.314355772780093
426700,1.314234835745803
3772506,1.314234835745803
17335834,1.314234835745803
437495,1.313979863539062
61371,1.313864217901523
5455932,1.3103378438291615
697535,1.3095484482628792
27019,1.3072653072522404
60590,1.3065144587812043
173276,1.3051931279543783
18337522,1.304998095272008
180223,1.304998095272008
50100,1.3019345239456903
24624,1.3011157780306364
4095924,1.2997472153620377
69375,1.2992664882530387
134312,1.2955465114340616
3062056,1.2913458075060853
2441688,1.2913458075060853
18890,1.2901831126688776
6310,1.2898848257755524
8504,1.2896571169338968
28265,1.2894065026443169
404013,1.2883720142025898
17867,1.2877889585109097
18309966,1.2835394393897854
28416,1.2827147492285949
3708,1.28052087523757
81576,1.2774952595665947
29810,1.2727978766197698
894310,1.2708673758572016
12684302,1.2708673758572016
2279584,1.2704881456414816
21296224,1.2694659820799048
16522104,1.2640412319742402
21192785,1.2640412319742402
147575,1.2638466196644922
3723555,1.2634407986301333
32113,1.2607157328761036
45353,1.2594904693855995
11861,1.257740176082276
23408844,1.257001819725289
21148,1.2552615547826327
1418949,1.254289884554054
428681,1.25394242681059
12824056,1.2503889442083178
26779,1.2488888518134564
116713,1.2462903449801594
21893605,1.244537963737208
56440,1.2443837763515284
47264,1.2443837763515284
9264,1.2443837763515284
1099413,1.2443837763515284
17001425,1.2443837763515284
730958,1.2443837763515284
1210,1.2443837763515284
1195294,1.2443837763515284
16459,1.2443837763515284
1213527,1.2443837763515284
220852,1.2418559071833648
3846,1.2408434540405102
300785,1.2393849882953216
569480,1.2378836205097734
47595680,1.2367366564423954
1582168,1.2367366564423954
63336316,1.2367366564423954
20268,1.2367366564423954
1846564,1.2367366564423954
55412,1.2367366564423954
1556952,1.2367366564423954
18505328,1.2367366564423954
1106528,1.2367366564423954
64533476,1.2367366564423954
7662260,1.2367366564423954
1335092,1.2367366564423954
3578716,1.2367366564423954
24823388,1.2367366564423954
606432,1.2367366564423954
11949688,1.2367366564423954
94524,1.2367366564423954
3808008,1.2367366564423954
10639476,1.2367366564423954
20749040,1.2367366564423954
164040,1.2367366564423954
30060988,1.2367366564423954
42256296,1.2367366564423954
72000,1.2367366564423954
17329552,1.2367366564423954
1297332,1.2367366564423954
17328928,1.2367366564423954
5342160,1.2367366564423954
189221,1.2367366564423954
326849,1.2367366564423954
350397,1.2367366564423954
91469,1.2367366564423954
28989877,1.2367366564423954
2679213,1.2367366564423954
11949553,1.2367366564423954
17662929,1.2367366564423954
179750,1.2367366564423954
329206,1.2367366564423954
27686,1.2367366564423954
17209522,1.2367366564423954
153718,1.2367366564423954
15063598,1.2367366564423954
16675662,1.2367366564423954
30154014,1.2367366564423954
1618418,1.2367366564423954
3158294,1.2367366564423954
35780378,1.2367366564423954
13779278,1.2367366564423954
10324103,1.2367366564423954
1500515,1.2367366564423954
29737051,1.2367366564423954
1656867,1.2367366564423954
59416947,1.2367366564423954
17326903,1.2367366564423954
193307,1.2367366564423954
10559119,1.2367366564423954
355055,1.2367366564423954
26773183,1.2367366564423954
17319775,1.2367366564423954
152623,1.2367366564423954
37978219,1.2367366564423954
123159,1.2367366564423954
18987,1.235754341730753
5058739,1.2353168208348737
242813,1.2338502770388666
7515928,1.2330126181091572
351305,1.2323779714954828
8210131,1.2318968115229953
167906,1.2315894895641872
219384,1.2310050494234261
20171,1.2289777957100803
606848,1.228884131383838
1207,1.228481784769977
2277150,1.2282923880070502
8110876,1.2282413422565817
2535344,1.2282413422565817
18888,1.2282413422565817
23277625,1.2278272089068418
2211261,1.2269850223238792
11152331,1.2269850223238792
863,1.226843694293176
45690965,1.225359749970793
10967481,1.2252600475579856
449732,1.2249700256168385
28937568,1.224296732491118
131248,1.224296732491118
13082,1.224296732491118
3921,1.2235598861276225
1645518,1.223364678807005
